date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,windspeed_10m_max,windspeed_10m_mean,windgusts_10m_max,winddirection_10m_dominant,pressure_msl_mean,precipitation_sum,rain_sum,snowfall_sum,shortwave_radiation_sum,sunshine_duration,cloudcover_mean,et0_fao_evapotranspiration,blh_mean,blh_min,blh_max,dewpoint_2m_mean,dewpoint_2m_min,dewpoint_2m_max,cloudcover_low_mean,windspeed_10m_min,surface_pressure_mean
2021-07-20,20.5,14.1,17.7,83,53,66,16.0,12.3,31.3,308,1017.8,0.2,0.2,0.0,17.94,51092.77,49,3.68,,,,11.15,9.6,13.1,10.83,10.0,1004.49
2021-07-21,21.8,12.5,17.9,90,51,69,15.1,10.8,30.6,301,1021.1,0.4,0.4,0.0,17.91,40686.55,57,3.53,,,,11.81,10.1,14.1,20.83,6.0,1007.82
2021-07-22,22.5,15.4,19.1,90,52,72,9.7,5.2,19.1,316,1021.4,0.3,0.3,0.0,18.37,48531.21,72,3.37,,,,13.62,11.8,15.0,26.33,1.6,1008.14
2021-07-23,25.0,16.1,20.3,90,44,69,9.6,4.2,19.4,143,1017.4,0.0,0.0,0.0,19.59,46983.71,55,3.76,,,,13.88,11.7,15.3,3.92,1.1,1004.23
2021-07-24,27.2,14.1,21.2,94,40,66,11.2,7.1,24.1,106,1014.4,0.0,0.0,0.0,24.47,53963.47,17,4.87,,,,13.8,12.4,16.9,0.42,4.4,1001.28
2021-07-25,24.4,18.1,21.3,83,64,72,16.8,11.6,34.6,110,1011.8,0.3,0.3,0.0,13.21,27221.26,81,3.06,,,,16.09,13.6,17.8,4.29,3.2,998.75
2021-07-26,27.9,17.2,22.5,92,51,74,12.3,6.6,34.6,244,1011.0,0.4,0.4,0.0,21.2,41814.96,69,4.26,,,,17.46,15.6,20.5,10.5,0.5,998.01
2021-07-27,28.2,18.0,23.4,96,39,71,17.3,8.1,33.5,258,1013.0,0.0,0.0,0.0,21.81,47968.95,60,4.59,,,,17.08,13.1,19.2,3.21,1.8,1000.06
2021-07-28,28.4,18.6,22.5,88,49,73,18.3,8.6,36.4,273,1011.9,1.2,1.2,0.0,19.43,39023.18,61,4.05,,,,17.29,16.2,19.1,3.08,3.5,998.85
2021-07-29,25.8,15.8,21.0,94,39,68,20.1,10.7,40.0,259,1012.3,0.9,0.9,0.0,19.97,51379.24,30,4.26,,,,14.2,10.6,16.9,6.12,5.4,999.25
2021-07-30,26.8,16.6,21.7,81,37,59,18.3,10.3,37.4,268,1010.3,0.0,0.0,0.0,21.84,49337.88,41,4.86,,,,12.63,10.6,16.4,5.38,2.9,997.32
2021-07-31,25.8,15.2,21.5,91,45,64,18.7,10.0,37.4,241,1007.4,0.1,0.1,0.0,19.17,43924.52,55,4.25,,,,13.88,11.4,15.4,4.54,5.7,994.45
2021-08-01,19.0,15.0,16.8,91,58,80,13.9,8.9,29.2,321,1008.3,14.3,14.3,0.0,5.27,0.0,94,1.27,,,,13.19,10.2,15.3,28.12,0.5,995.06
2021-08-02,21.5,14.8,17.8,92,55,74,20.5,14.5,46.1,274,1011.0,2.5,2.5,0.0,18.94,43282.59,72,3.53,,,,12.86,11.0,14.1,16.79,9.6,997.78
2021-08-03,22.1,13.2,18.0,92,56,74,8.4,5.0,25.6,224,1014.5,0.2,0.2,0.0,20.6,44447.11,50,3.57,,,,13.1,12.0,14.3,3.0,1.9,1001.25
2021-08-04,20.5,14.5,17.1,97,67,85,11.5,5.0,25.9,162,1013.6,6.5,6.5,0.0,14.82,28626.96,76,2.55,,,,14.45,13.9,15.4,2.5,1.6,1000.38
2021-08-05,20.3,14.7,16.7,96,70,87,14.5,10.0,33.1,44,1009.4,5.1,5.1,0.0,7.84,4158.71,100,1.58,,,,14.44,13.1,15.6,12.83,4.8,996.17
2021-08-06,21.5,14.6,17.7,95,46,74,19.1,13.6,44.3,315,1005.9,2.5,2.5,0.0,20.3,43261.66,75,3.58,,,,12.49,9.0,14.8,6.92,2.5,992.79
2021-08-07,25.2,14.6,20.0,93,44,69,15.1,9.3,32.4,230,1007.2,0.0,0.0,0.0,20.26,50400.0,45,3.98,,,,13.57,11.9,16.1,12.54,4.2,994.14
2021-08-08,24.0,16.8,20.4,94,46,69,17.3,11.9,39.6,245,1010.6,4.2,4.2,0.0,19.23,40127.29,72,3.95,,,,14.16,11.8,16.8,7.54,5.1,997.54
2021-08-09,23.4,14.4,19.1,82,45,65,13.3,8.0,24.5,264,1019.1,0.1,0.1,0.0,22.29,50400.0,32,4.14,,,,12.0,10.4,14.0,3.83,1.5,1005.88
2021-08-10,25.5,14.1,19.6,95,48,74,15.0,6.5,42.1,187,1017.9,1.9,1.9,0.0,17.87,46800.0,56,3.38,,,,14.58,12.5,17.0,1.75,2.2,1004.68
2021-08-11,22.0,15.2,18.6,96,53,73,18.9,11.6,38.9,287,1018.6,0.4,0.4,0.0,19.38,44781.2,37,3.6,,,,13.42,11.8,15.6,10.5,5.8,1005.4
2021-08-12,24.3,12.1,18.8,95,43,67,8.7,4.3,14.4,261,1022.3,0.0,0.0,0.0,21.81,50400.0,40,3.95,,,,11.95,10.7,13.6,5.42,1.4,1008.98
2021-08-13,28.5,14.4,21.6,84,42,65,9.5,6.7,23.0,170,1021.1,0.0,0.0,0.0,23.04,44568.89,55,4.62,,,,14.13,11.1,20.5,0.79,0.5,1007.9
2021-08-14,27.4,18.7,23.0,88,44,67,16.5,9.9,33.5,275,1019.0,0.0,0.0,0.0,21.51,48214.12,31,4.48,,,,16.13,13.4,17.0,2.04,5.3,1005.95
2021-08-15,28.4,16.5,22.9,91,44,65,10.9,7.0,24.8,279,1014.2,0.0,0.0,0.0,20.58,50400.0,51,4.29,,,,15.52,14.4,16.8,0.83,3.1,1001.21
2021-08-16,28.7,17.3,22.4,90,39,68,18.5,10.7,37.8,229,1007.9,3.3,3.3,0.0,17.78,36959.93,75,4.11,,,,15.75,10.9,19.0,2.42,5.0,994.99
2021-08-17,19.8,13.6,16.8,85,44,61,32.8,23.1,63.0,273,1012.6,1.3,1.3,0.0,13.29,32067.6,87,3.75,,,,8.95,6.8,11.9,28.96,16.6,999.3
2021-08-18,20.9,13.6,17.3,72,44,60,25.4,17.9,50.0,258,1013.7,0.1,0.1,0.0,15.56,42340.79,65,3.89,,,,9.17,6.6,11.5,34.5,11.7,1000.47
2021-08-19,22.5,15.4,18.8,79,51,66,24.8,15.7,49.0,259,1013.2,0.0,0.0,0.0,13.14,28785.73,68,3.31,,,,12.25,10.9,13.9,31.62,4.8,1000.05
2021-08-20,23.5,15.9,18.4,93,56,79,15.6,6.5,29.9,251,1016.1,6.4,6.4,0.0,12.06,33409.3,69,2.28,,,,14.52,13.5,16.5,16.92,4.2,1002.91
2021-08-21,22.9,13.4,18.4,97,51,75,9.4,6.6,27.7,289,1019.5,0.1,0.1,0.0,17.6,49313.2,27,3.17,,,,13.45,12.1,14.6,6.54,2.4,1006.2
2021-08-22,26.0,14.6,19.9,93,48,75,14.8,7.7,32.0,144,1017.0,1.9,1.9,0.0,14.46,32400.0,77,2.98,,,,14.9,13.1,18.7,4.04,1.9,1003.84
2021-08-23,20.5,16.1,18.1,98,71,88,18.8,11.9,38.9,300,1015.6,17.7,17.7,0.0,11.74,23041.16,86,2.07,,,,15.93,14.6,17.1,68.54,6.2,1002.33
2021-08-24,19.2,14.2,16.4,93,53,75,25.3,19.4,49.0,22,1021.2,11.0,11.0,0.0,12.59,23078.29,89,2.56,,,,11.7,8.1,14.9,44.08,5.7,1007.84
2021-08-25,20.8,8.6,15.2,94,43,68,19.1,10.2,35.6,292,1019.2,0.0,0.0,0.0,20.29,48394.92,34,3.66,,,,8.8,7.5,10.1,15.12,4.1,1005.78
2021-08-26,17.8,13.1,15.2,91,60,81,20.0,14.7,41.4,279,1007.4,7.2,7.2,0.0,13.28,35343.06,80,2.27,,,,11.85,8.1,13.7,31.96,9.7,994.09
2021-08-27,17.1,10.8,14.1,95,61,79,10.9,7.3,24.1,249,1010.9,0.9,0.9,0.0,13.94,43180.81,75,2.18,,,,10.3,9.4,11.1,24.46,1.6,997.54
2021-08-28,18.5,11.2,14.7,96,61,81,7.6,4.0,14.8,255,1014.0,1.3,1.3,0.0,14.9,42115.54,68,2.39,,,,11.27,10.3,12.4,25.33,0.8,1000.6
2021-08-29,18.3,11.4,14.7,98,67,87,11.9,6.4,26.3,297,1013.9,4.6,4.6,0.0,13.92,40477.32,73,2.14,,,,12.55,11.1,14.7,27.75,2.2,1000.51
2021-08-30,17.9,10.8,14.1,100,81,93,12.1,7.2,23.8,299,1013.0,3.3,3.3,0.0,8.47,11838.06,95,1.36,,,,12.89,10.6,14.6,38.12,1.9,999.64
2021-08-31,16.7,13.2,15.0,96,81,90,26.4,20.4,50.8,323,1013.3,14.9,14.9,0.0,4.55,0.0,99,1.01,,,,13.39,11.6,15.1,59.83,12.0,999.94
2021-09-01,19.6,12.6,15.9,93,52,74,23.7,18.3,45.4,323,1021.4,0.0,0.0,0.0,15.45,39412.63,73,2.95,,,,10.89,8.9,11.8,48.96,11.4,1007.93
2021-09-02,20.7,11.1,16.2,96,53,76,16.3,11.6,33.1,309,1024.7,0.2,0.2,0.0,16.89,46267.34,40,2.98,,,,11.68,10.5,13.1,4.88,7.7,1011.25
2021-09-03,22.7,11.4,16.8,97,48,77,20.2,11.2,41.8,282,1020.4,0.0,0.0,0.0,18.52,45897.77,14,3.31,,,,12.28,10.9,14.1,9.92,5.0,1007.02
2021-09-04,21.0,11.1,16.0,96,53,76,14.4,5.9,25.6,49,1018.3,0.2,0.2,0.0,15.66,44458.2,41,2.8,,,,11.54,8.9,14.1,40.79,2.2,1004.98
2021-09-05,20.2,11.4,15.5,74,44,59,15.2,12.9,32.8,106,1024.0,0.0,0.0,0.0,19.21,43239.0,45,3.79,,,,7.32,6.6,8.5,10.08,11.4,1010.57
2021-09-06,20.1,8.1,14.3,92,42,65,13.8,10.3,30.6,127,1025.7,0.0,0.0,0.0,18.92,44543.95,50,3.35,,,,7.18,6.1,9.0,2.5,8.0,1012.19
2021-09-07,20.8,11.6,16.2,92,57,75,10.5,7.2,22.3,255,1023.6,0.0,0.0,0.0,9.29,31449.95,70,1.86,,,,11.48,7.7,13.3,7.62,2.2,1010.18
2021-09-08,24.5,11.1,17.8,98,45,71,13.0,8.6,27.4,156,1022.3,0.0,0.0,0.0,18.5,44262.63,16,3.62,,,,11.72,9.6,13.7,1.5,2.5,1009.0
2021-09-09,25.4,12.4,18.7,75,35,57,19.8,14.1,41.0,157,1016.9,0.0,0.0,0.0,19.04,44674.66,0,4.42,,,,9.4,7.5,11.1,0.0,10.0,1003.68
2021-09-10,27.3,13.7,19.9,68,34,54,13.8,9.4,29.5,167,1015.5,0.0,0.0,0.0,18.39,44351.36,0,4.14,,,,9.84,6.2,14.8,0.0,5.8,1002.39
2021-09-11,24.6,15.1,18.6,97,59,74,14.6,7.6,30.2,243,1016.4,0.8,0.8,0.0,13.55,27357.98,51,2.64,,,,13.76,8.7,18.2,1.21,4.7,1003.2
2021-09-12,23.6,15.4,18.8,97,57,82,13.9,7.7,32.8,285,1016.6,0.4,0.4,0.0,14.82,39537.99,60,2.72,,,,15.4,14.4,16.5,7.92,3.6,1003.41
2021-09-13,21.9,15.5,18.0,97,58,81,13.6,8.7,31.0,299,1017.4,0.5,0.5,0.0,12.02,38742.04,68,2.26,,,,14.44,13.2,15.6,22.58,4.7,1004.15
2021-09-14,22.3,12.0,17.6,95,57,74,9.1,5.5,17.6,74,1018.7,0.0,0.0,0.0,14.06,43200.0,35,2.54,,,,12.69,11.2,14.1,30.54,2.2,1005.4
2021-09-15,25.7,12.6,19.4,94,49,70,14.1,9.7,28.1,134,1015.2,0.0,0.0,0.0,15.22,39940.76,62,3.25,,,,13.38,11.6,14.9,4.25,5.9,1001.98
2021-09-16,22.2,16.8,18.9,91,72,85,14.5,9.1,31.7,274,1012.4,5.0,5.0,0.0,7.81,18049.2,94,1.51,,,,16.3,13.6,17.5,26.54,3.9,999.22
2021-09-17,18.8,13.2,15.4,94,69,84,20.8,14.5,42.8,290,1012.5,3.1,3.1,0.0,9.34,17988.43,80,1.64,,,,12.65,10.8,14.1,48.0,8.6,999.15
2021-09-18,15.3,11.8,13.4,93,69,84,20.4,15.7,40.0,307,1013.6,4.2,4.2,0.0,5.69,8657.2,92,1.2,,,,10.71,9.5,13.1,85.75,11.5,1000.16
2021-09-19,14.6,8.2,11.4,90,56,76,13.7,9.0,25.6,339,1016.7,0.1,0.1,0.0,8.2,22658.18,76,1.47,,,,7.13,5.9,10.1,73.0,4.7,1003.13
2021-09-20,13.9,8.1,11.1,92,55,73,15.7,8.3,31.0,356,1019.9,0.0,0.0,0.0,7.53,14548.07,73,1.5,,,,6.22,4.4,7.3,63.21,3.8,1006.32
2021-09-21,15.1,6.1,10.6,95,54,82,15.8,9.3,33.8,296,1025.5,3.0,3.0,0.0,10.31,31531.11,71,1.59,,,,7.49,5.3,10.1,41.29,5.5,1011.82
2021-09-22,14.1,10.4,11.9,95,64,82,16.6,9.9,33.1,327,1023.9,10.9,10.9,0.0,8.72,18518.73,97,1.45,,,,8.67,7.2,9.9,81.0,4.6,1010.25
2021-09-23,20.0,11.1,15.7,89,49,70,30.6,16.3,58.7,257,1016.1,0.0,0.0,0.0,11.35,27336.61,88,2.8,,,,9.78,7.8,11.2,18.46,7.8,1002.78
2021-09-24,17.7,12.4,14.8,85,53,70,35.7,25.9,67.7,287,1011.9,1.4,1.4,0.0,9.17,24566.65,93,2.62,,,,9.23,6.7,12.1,76.17,11.4,998.54
2021-09-25,21.1,14.9,17.9,90,60,73,22.0,13.1,43.6,263,1016.4,0.0,0.0,0.0,10.01,26575.41,80,2.32,,,,12.92,10.6,14.4,75.21,1.1,1003.12
2021-09-26,22.8,13.8,17.9,95,56,79,12.9,8.2,26.6,114,1019.6,0.0,0.0,0.0,13.86,40727.32,34,2.48,,,,13.98,13.1,14.7,25.17,2.5,1006.33
2021-09-27,20.9,13.8,16.9,97,68,85,17.1,11.5,34.2,115,1018.4,0.0,0.0,0.0,10.79,27351.96,76,1.84,,,,14.3,13.2,15.1,42.46,4.8,1005.04
2021-09-28,19.2,13.1,15.3,98,75,90,15.1,6.6,26.3,112,1021.1,1.2,1.2,0.0,6.92,11618.0,78,1.2,,,,13.58,10.4,14.9,38.92,1.5,1007.62
2021-09-29,15.4,9.0,12.6,94,64,79,15.7,11.9,32.4,124,1020.4,1.0,1.0,0.0,10.07,33086.92,98,1.66,,,,9.06,6.5,12.6,1.33,4.5,1006.9
2021-09-30,15.6,9.8,12.6,93,50,71,17.1,10.3,36.0,278,1025.8,0.1,0.1,0.0,12.78,36101.52,38,2.12,,,,7.13,4.8,12.1,8.12,1.6,1012.15
2021-10-01,16.6,4.4,10.5,95,47,72,20.1,11.6,40.3,135,1025.5,0.0,0.0,0.0,13.69,39601.8,48,2.35,,,,5.22,3.6,6.9,0.0,5.2,1011.82
2021-10-02,20.8,8.9,14.3,91,54,71,17.6,13.4,32.4,171,1017.5,0.0,0.0,0.0,12.58,39600.0,43,2.58,,,,8.75,5.4,11.7,5.92,9.7,1004.08
2021-10-03,20.0,10.0,14.6,83,54,68,20.8,15.6,41.4,150,1013.7,0.0,0.0,0.0,12.93,36000.0,63,2.7,,,,8.49,5.4,11.4,0.25,10.0,1000.37
2021-10-04,21.5,9.1,15.4,96,62,82,10.9,7.8,24.8,274,1016.4,0.0,0.0,0.0,11.84,37517.52,55,1.98,,,,12.02,8.4,14.2,22.08,5.4,1003.03
2021-10-05,24.6,12.1,17.7,97,46,72,27.6,16.4,53.3,139,1012.2,0.0,0.0,0.0,12.59,39321.4,35,3.13,,,,11.92,10.4,13.2,6.92,5.2,999.0
2021-10-06,17.2,12.8,14.8,98,60,88,15.0,6.3,38.2,302,1016.8,5.3,5.3,0.0,3.8,0.0,99,0.83,,,,12.74,9.4,14.4,85.04,2.0,1003.35
2021-10-07,16.0,11.8,13.4,94,67,85,13.0,11.1,27.7,5,1026.0,0.4,0.4,0.0,5.43,14400.0,93,1.07,,,,10.92,8.6,11.7,83.42,8.3,1012.43
2021-10-08,13.1,6.0,9.5,80,55,66,14.1,12.1,32.0,84,1031.8,0.0,0.0,0.0,12.76,39024.98,18,2.03,,,,3.28,-0.1,6.2,2.42,8.4,1017.92
2021-10-09,12.7,3.7,7.6,73,41,59,15.5,12.5,33.5,89,1033.7,0.0,0.0,0.0,12.68,38925.7,0,2.16,,,,-0.03,-0.9,1.4,0.0,10.1,1019.74
2021-10-10,13.1,1.1,6.2,84,39,67,11.2,8.3,24.5,97,1029.9,0.0,0.0,0.0,12.5,38826.21,1,1.74,,,,0.22,-1.2,1.6,0.0,6.3,1015.89
2021-10-11,13.1,-0.3,6.9,94,56,78,19.0,9.1,37.8,272,1022.3,0.2,0.2,0.0,8.47,27568.38,48,1.33,,,,3.1,-1.4,7.3,14.88,2.4,1008.48
2021-10-12,11.0,5.4,8.1,94,77,89,22.7,14.2,44.3,276,1015.5,5.2,5.2,0.0,5.48,20290.48,62,0.74,,,,6.45,4.3,7.8,35.0,9.0,1001.75
2021-10-13,9.1,3.0,5.7,95,74,87,19.0,13.7,37.8,293,1019.2,2.8,2.8,0.0,7.7,34962.6,44,0.89,,,,3.7,2.2,5.3,21.88,10.8,1005.32
2021-10-14,10.6,3.0,7.5,96,73,84,15.5,10.5,28.1,232,1022.2,1.1,1.1,0.0,3.51,5409.97,94,0.72,,,,4.86,2.3,7.3,53.04,6.6,1008.4
2021-10-15,15.3,8.1,11.6,91,62,79,25.0,18.5,46.1,236,1016.4,1.6,1.6,0.0,9.59,32400.0,85,1.69,,,,7.88,6.7,8.9,55.42,12.7,1002.89
2021-10-16,11.7,5.2,8.2,96,59,81,16.5,11.3,32.4,285,1021.1,0.0,0.0,0.0,8.75,29742.98,46,1.18,,,,4.91,3.7,6.1,42.12,4.5,1007.29
2021-10-17,12.6,1.3,7.6,96,50,73,17.2,9.1,33.8,250,1021.4,0.0,0.0,0.0,7.06,25523.05,85,1.34,,,,2.75,0.8,5.4,56.83,4.5,1007.64
2021-10-18,13.2,7.9,9.8,93,64,83,14.0,10.0,24.5,267,1024.5,1.5,1.5,0.0,4.4,7894.79,100,0.81,,,,6.94,3.1,8.6,64.71,6.2,1010.8
2021-10-19,17.4,6.4,11.7,87,53,70,12.6,9.7,24.5,197,1022.8,0.0,0.0,0.0,8.76,26689.15,97,1.7,,,,6.22,3.9,8.2,2.75,6.8,1009.18
2021-10-20,21.4,13.6,16.7,76,50,62,28.8,18.7,51.1,213,1012.1,0.0,0.0,0.0,8.12,19129.66,91,2.84,,,,9.21,7.8,10.8,17.67,15.0,998.87
2021-10-21,18.4,11.8,14.7,74,44,57,49.0,29.1,93.6,230,1001.7,0.2,0.2,0.0,4.08,17794.56,76,3.07,,,,6.12,1.0,10.1,17.0,17.8,988.52
2021-10-22,11.8,6.3,9.5,72,42,57,33.5,25.5,61.6,257,1011.3,0.1,0.1,0.0,7.89,29079.0,56,2.62,,,,0.99,-1.9,3.6,17.08,16.3,997.75
2021-10-23,10.2,5.1,7.3,90,60,75,29.4,21.5,57.6,280,1022.8,0.3,0.3,0.0,8.47,33662.5,16,1.45,,,,3.04,1.9,5.4,12.38,12.5,1008.98
2021-10-24,11.2,1.5,6.1,98,55,81,15.0,9.8,29.2,168,1031.3,0.0,0.0,0.0,8.94,33784.44,45,1.21,,,,2.83,1.1,4.9,11.92,3.6,1017.3
2021-10-25,13.6,2.8,7.3,88,45,64,18.6,12.7,33.5,166,1024.1,0.0,0.0,0.0,9.31,33117.16,42,1.68,,,,0.7,-1.1,3.2,0.0,7.6,1010.25
2021-10-26,14.6,4.0,8.5,88,56,73,12.9,9.1,23.0,220,1021.7,0.0,0.0,0.0,7.44,28955.76,76,1.28,,,,3.85,-0.8,7.2,6.12,5.9,1007.96
2021-10-27,15.1,5.7,9.5,94,60,81,14.0,9.6,27.4,237,1025.2,0.0,0.0,0.0,7.49,32400.0,93,1.16,,,,6.33,4.7,8.3,7.29,6.1,1011.39
2021-10-28,16.0,3.7,8.8,98,60,84,12.8,9.2,26.3,148,1024.1,0.0,0.0,0.0,8.5,32773.63,10,1.22,,,,5.94,2.9,9.2,0.08,4.7,1010.31
2021-10-29,16.1,5.8,9.6,77,41,63,14.8,11.2,27.0,155,1018.3,0.0,0.0,0.0,8.67,32834.45,38,1.73,,,,2.65,0.8,6.1,0.0,7.5,1004.59
2021-10-30,17.1,4.4,10.6,80,45,59,24.7,14.1,42.8,151,1013.9,0.0,0.0,0.0,8.57,32493.69,2,2.14,,,,2.74,0.2,5.8,0.0,8.1,1000.36
2021-10-31,17.5,8.2,11.7,75,51,65,17.1,12.2,34.6,152,1013.1,0.0,0.0,0.0,6.59,30468.55,73,1.66,,,,5.35,3.1,8.4,0.0,8.7,999.57
2021-11-01,16.8,6.9,10.6,85,53,74,17.1,10.8,33.1,165,1005.3,0.0,0.0,0.0,7.72,32400.0,31,1.32,,,,6.03,3.3,10.1,15.71,2.8,991.82
2021-11-02,10.1,5.2,8.2,97,77,90,13.6,6.8,25.2,262,1002.2,10.3,10.3,0.0,2.07,6265.61,91,0.37,,,,6.75,4.3,8.6,64.33,2.3,988.62
2021-11-03,12.1,3.4,8.2,95,65,83,18.1,10.0,31.7,153,1005.4,0.4,0.4,0.0,7.28,28560.87,57,1.06,,,,5.25,2.7,7.3,40.25,6.6,991.82
2021-11-04,14.8,9.1,10.4,91,62,78,33.2,23.6,59.0,174,1001.0,5.2,5.2,0.0,2.93,8821.35,88,1.27,,,,6.54,2.8,10.7,62.29,15.6,987.65
2021-11-05,9.0,6.2,7.8,90,67,76,26.0,20.2,54.7,252,1016.6,1.1,1.1,0.0,2.3,0.0,77,1.05,,,,3.89,2.7,5.4,69.04,15.6,1002.83
2021-11-06,11.6,5.4,7.8,90,52,75,22.4,15.0,41.4,250,1026.5,0.0,0.0,0.0,6.72,32400.0,38,1.21,,,,3.44,2.0,4.8,23.42,7.1,1012.64
2021-11-07,8.6,4.7,6.5,87,68,77,23.4,18.5,41.4,229,1016.4,2.0,2.0,0.0,3.01,9866.38,69,0.93,,,,2.72,0.9,5.2,28.46,10.6,1002.57
2021-11-08,8.9,5.6,7.6,87,76,82,24.0,17.4,43.9,271,1018.7,0.9,0.9,0.0,1.54,0.0,90,0.67,,,,4.73,3.4,6.1,85.54,13.0,1004.92
2021-11-09,9.7,5.3,7.5,94,76,89,14.9,9.3,26.6,252,1029.5,1.5,1.5,0.0,3.76,19043.98,80,0.53,,,,5.68,4.4,6.4,72.38,1.3,1015.58
2021-11-10,11.1,1.7,5.6,95,59,83,15.6,10.8,29.5,158,1027.9,0.0,0.0,0.0,6.27,29952.69,58,0.85,,,,2.77,0.8,4.1,0.33,7.6,1013.95
2021-11-11,9.4,0.2,4.3,96,73,88,10.5,7.3,18.4,231,1024.8,0.0,0.0,0.0,6.24,31904.95,50,0.67,,,,2.46,-0.3,5.4,1.38,2.8,1010.79
2021-11-12,6.7,-0.6,3.2,99,86,92,13.5,8.6,23.8,147,1023.3,0.0,0.0,0.0,3.33,3068.53,87,0.39,,,,2.1,-0.9,4.4,83.83,4.3,1009.26
2021-11-13,9.5,0.8,4.6,97,66,86,14.0,9.4,28.1,160,1017.5,0.0,0.0,0.0,4.38,17012.89,84,0.61,,,,2.31,0.2,3.7,1.62,4.5,1003.54
2021-11-14,6.6,0.7,3.6,99,79,91,9.2,5.2,16.9,19,1023.2,0.0,0.0,0.0,4.4,21215.39,78,0.44,,,,2.29,0.2,4.8,65.75,1.1,1009.21
2021-11-15,7.1,4.0,5.5,91,79,86,14.0,10.1,25.9,92,1029.5,0.0,0.0,0.0,2.07,1357.81,99,0.39,,,,3.32,2.5,4.2,99.21,6.4,1015.5
2021-11-16,9.9,2.7,5.3,100,68,90,17.1,10.9,31.3,137,1025.6,0.0,0.0,0.0,5.27,28439.2,62,0.6,,,,3.63,1.9,5.4,33.0,7.1,1011.65
2021-11-17,8.6,3.0,5.5,93,71,84,13.7,10.4,24.1,215,1020.8,0.1,0.1,0.0,3.59,16802.27,91,0.57,,,,2.83,1.6,4.0,64.08,7.7,1006.92
2021-11-18,9.5,4.8,7.4,91,69,78,26.7,20.3,50.4,273,1024.2,0.0,0.0,0.0,2.94,10173.72,91,0.91,,,,3.9,3.2,5.4,61.25,14.0,1010.35
2021-11-19,10.9,7.8,9.6,90,72,84,29.9,27.6,53.3,278,1022.1,3.2,3.2,0.0,1.12,0.0,100,0.8,,,,7.02,3.5,8.2,100.0,22.4,1008.39
2021-11-20,11.3,9.4,10.3,87,73,82,25.8,21.9,48.2,276,1020.8,0.2,0.2,0.0,1.34,0.0,99,0.85,,,,7.25,4.9,8.2,99.38,16.6,1007.08
2021-11-21,9.1,4.2,6.9,94,72,83,17.4,11.5,33.8,257,1011.5,0.1,0.1,0.0,3.54,17945.7,84,0.61,,,,4.17,3.2,4.9,60.83,7.9,997.79
2021-11-22,7.0,2.4,5.3,96,78,89,15.2,10.3,30.2,329,1018.9,2.4,2.4,0.0,2.65,8035.29,83,0.36,,,,3.62,0.6,5.9,63.17,5.2,1005.03
2021-11-23,4.6,-0.6,2.6,92,75,85,20.0,13.0,35.3,279,1026.5,0.0,0.0,0.0,1.3,6795.04,68,0.34,,,,0.3,-2.8,2.9,61.38,9.4,1012.41
2021-11-24,6.9,3.7,5.3,91,74,84,13.4,10.1,23.0,241,1024.1,0.1,0.1,0.0,1.57,625.87,93,0.36,,,,2.71,0.9,3.5,92.25,6.5,1010.1
2021-11-25,4.8,-2.0,1.7,95,66,81,25.5,12.6,45.7,202,1012.4,0.0,0.0,0.0,2.75,9943.04,58,0.5,,,,-1.25,-2.8,0.8,58.79,6.6,998.38
2021-11-26,3.1,0.9,1.7,100,73,86,11.7,5.5,20.5,205,1001.8,4.8,1.9,2.1,1.47,0.0,100,0.28,,,,-0.43,-2.3,1.0,84.29,1.1,987.99
2021-11-27,3.8,-1.2,1.5,99,79,91,14.6,8.7,27.0,165,995.6,0.9,0.5,0.28,4.83,25349.57,69,0.41,,,,0.06,-2.2,1.0,39.83,3.4,981.81
2021-11-28,1.4,-2.2,-0.1,100,87,95,15.0,7.2,25.9,354,997.1,7.8,1.5,4.41,1.3,221.11,98,0.17,,,,-0.81,-3.1,0.8,64.04,2.6,983.28
2021-11-29,1.8,-0.3,0.5,99,83,94,22.7,18.4,41.8,295,1000.1,1.2,0.5,0.56,1.89,1970.74,95,0.21,,,,-0.4,-1.1,0.7,94.04,13.9,986.23
2021-11-30,4.0,0.4,2.3,95,75,86,34.3,23.8,63.4,267,1000.9,5.1,3.0,1.47,1.34,0.0,99,0.46,,,,0.18,-1.4,2.0,74.46,13.2,987.12
2021-12-01,7.7,0.3,4.1,90,77,84,34.2,18.9,61.2,238,998.8,1.8,1.8,0.0,1.04,0.0,100,0.54,,,,1.54,-1.2,3.8,74.42,7.7,985.11
2021-12-02,8.0,-1.1,4.4,78,56,69,27.8,20.3,51.1,257,996.3,0.5,0.5,0.0,4.43,27666.81,30,1.12,,,,-0.94,-4.7,4.4,14.75,12.0,982.68
2021-12-03,4.0,-3.0,-0.2,91,50,72,21.3,16.3,38.9,259,1009.4,0.0,0.0,0.0,4.59,27634.01,36,0.78,,,,-4.79,-6.4,-4.0,1.38,13.0,995.32
2021-12-04,2.9,-0.3,1.0,81,56,66,20.4,13.0,35.6,175,1004.7,0.6,0.0,0.42,1.59,1179.79,95,0.71,,,,-4.69,-6.4,-2.9,35.92,8.9,990.8
