date,temperature_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,precipitation_sum,snowfall_sum,shortwave_radiation_sum,cloudcover_mean,wind_u,wind_v
2022-04-22,9.4,76,1010.8,0.3,0.0,9.42,85,11.871012198091908,0.8301020375550903
2022-04-23,9.4,66,1010.0,0.0,0.0,16.53,45,7.217152845925779,3.677323047890329
2022-04-24,9.4,77,1003.8,16.6,0.0,6.24,72,14.440201815041835,4.414812741313325
2022-04-25,8.8,83,1007.6,0.3,0.0,5.46,99,-2.190082510563235,13.827636768331928
2022-04-26,9.1,77,1016.5,0.6,0.0,17.86,46,-4.607497917959846,4.148609759424918
2022-04-27,10.5,67,1022.1,0.1,0.0,18.04,56,-0.4464414319624041,6.384409921662876
2022-04-28,11.0,65,1026.5,0.1,0.0,20.05,60,-7.780173749140772,8.05660576379289
2022-04-29,11.2,60,1027.6,0.0,0.0,22.72,46,-1.8386064065574756,7.3742475196975725
2022-04-30,10.9,60,1023.8,0.0,0.0,22.16,89,6.824958041162064,-1.957025226300693
2022-05-01,12.9,56,1020.6,0.1,0.0,22.08,77,5.377666356487367,-2.17271824181229
2022-05-02,13.4,58,1018.0,0.0,0.0,22.74,28,1.8711789102255154,6.1203504381634275
2022-05-03,13.7,59,1015.8,0.0,0.0,20.58,32,-1.7256670337874072,8.118625086090587
2022-05-04,14.4,57,1017.6,0.0,0.0,20.92,77,5.470384741944046,2.210178901153881
2022-05-05,14.7,68,1018.6,3.2,0.0,21.72,63,6.895796706431761,-0.2408065272472566
2022-05-06,14.5,67,1023.0,0.0,0.0,21.12,78,-3.5922552247959434,7.703616189811525
2022-05-07,14.9,57,1022.4,0.0,0.0,20.69,32,-3.149083339154434,-3.622605985069306
2022-05-08,14.6,71,1023.3,6.1,0.0,22.65,36,-5.129163345616007,4.153514580928928
2022-05-09,15.2,51,1026.8,0.0,0.0,24.04,28,7.328500008542515,5.725651720528623
2022-05-10,16.4,52,1021.8,0.0,0.0,24.26,34,3.9860191021428446,-8.952745484897488
2022-05-11,20.8,52,1013.7,0.0,0.0,21.62,77,-8.776244419430046,-8.183980320749983
2022-05-12,20.4,45,1013.3,0.0,0.0,24.91,43,-21.69669498489369,-0.37871721968905186
2022-05-13,17.3,51,1016.4,0.0,0.0,19.57,80,-11.877688919716732,2.308788844056196
2022-05-14,15.8,53,1018.7,0.0,0.0,18.44,73,-15.312009912351975,4.975173609436651
2022-05-15,15.3,57,1020.7,0.0,0.0,25.16,30,-5.510895843520262,6.339560473871284
2022-05-16,16.9,53,1019.5,0.0,0.0,26.11,59,5.885627896532963,0.4115631950903389
2022-05-17,17.1,46,1019.0,0.0,0.0,15.8,86,7.396153886183166,6.429378484106972
2022-05-18,13.9,39,1027.7,0.0,0.0,28.44,21,8.861390939133228,-3.9453454378352624
2022-05-19,17.6,44,1023.8,0.0,0.0,27.32,43,0.38040451405726244,-10.893360014508144
2022-05-20,21.6,56,1017.7,0.2,0.0,23.1,89,-13.522961568046956,-3.6234666314352886
2022-05-21,18.0,56,1014.3,5.2,0.0,22.49,61,-26.489073327334708,6.604467749870921
2022-05-22,14.7,59,1015.3,0.0,0.0,16.76,63,-13.080978509871583,10.219980490405932
2022-05-23,14.6,61,1012.1,0.0,0.0,25.21,66,10.153897317877659,-5.398922972037745
2022-05-24,18.0,68,1007.0,7.2,0.0,16.49,91,0.6541994530367976,-12.482869184432174
2022-05-25,15.0,84,1014.6,5.7,0.0,8.41,78,-7.111356052284991,-1.1263281482896634
2022-05-26,16.9,61,1017.3,0.0,0.0,19.06,55,-19.153229764988623,-1.3393242958872111
2022-05-27,15.0,69,1014.5,9.8,0.0,5.94,76,-17.33378774679637,-1.5165099238092534
2022-05-28,11.9,61,1013.1,2.7,0.0,23.75,38,-22.578111967307805,3.1731467018894928
2022-05-29,12.2,62,1012.6,0.0,0.0,20.27,58,-9.131986111414031,-2.6185548802614895
2022-05-30,12.2,70,1012.0,0.5,0.0,21.58,62,-7.180188374442374,-1.7902220274375418
2022-05-31,13.8,68,1015.4,0.1,0.0,24.22,55,2.1940206600621273,-6.75250126569559
2022-06-01,16.7,64,1013.9,0.4,0.0,26.6,41,-11.17271736291003,-0.7812725059342065
2022-06-02,15.6,60,1019.2,0.3,0.0,26.26,33,-11.380026595960121,3.479223286200567
2022-06-03,17.4,60,1021.2,0.0,0.0,25.21,42,7.293213626945264,-4.557305672405561
2022-06-04,19.5,63,1017.9,0.9,0.0,16.28,88,6.190751101941911,3.868410628902396
2022-06-05,20.3,60,1019.0,0.0,0.0,28.27,33,10.998324646720304,0.1919764708101196
2022-06-06,19.2,70,1015.4,0.6,0.0,13.89,78,2.639954260045714,-9.852443428148495
2022-06-07,18.3,82,1013.5,8.4,0.0,16.2,72,-6.2,-1.1389215232070384e-15
2022-06-08,18.3,79,1010.8,1.3,0.0,19.66,79,3.0902284494603265,-5.143003804212674
2022-06-09,17.8,84,1009.7,15.6,0.0,11.56,92,-6.079910225321092,8.68301166946331
2022-06-10,19.2,65,1019.2,0.2,0.0,20.5,66,-9.89892918917271,11.797084424032258
2022-06-11,19.8,58,1021.9,0.0,0.0,22.32,45,-3.8162164327039174,2.384636689049421
2022-06-12,21.6,58,1019.5,0.0,0.0,23.58,57,-7.210338479410741,-1.6646378021446029
2022-06-13,17.7,68,1015.8,8.5,0.0,13.05,66,-10.33567568058507,5.266289796978741
2022-06-14,15.5,57,1020.9,0.4,0.0,23.3,44,-13.721500472500868,6.991453695989018
2022-06-15,17.0,58,1020.6,0.0,0.0,27.12,64,0.2983149505847797,-5.692188348101071
2022-06-16,20.5,56,1016.6,0.5,0.0,19.77,64,-4.352082080911062,-9.774936396775828
2022-06-17,19.7,50,1021.9,0.0,0.0,20.61,87,-9.070578188831227,9.72700423153497
2022-06-18,23.9,47,1018.3,0.0,0.0,27.16,49,-8.768124086713188,-8.768124086713192
2022-06-19,27.1,44,1010.3,0.0,0.0,28.61,12,-6.967682637535964,-17.24561969494225
2022-06-20,20.7,72,1009.1,12.2,0.0,18.06,50,-9.534930118641334,7.4495038514404675
2022-06-21,16.2,62,1012.8,0.5,0.0,20.53,38,-18.012130894322112,9.577219880832164
2022-06-22,18.4,60,1013.2,0.0,0.0,28.72,43,-3.7900386099347108,-3.4125660924301764
2022-06-23,21.2,54,1014.7,0.0,0.0,28.76,0,9.659258262890683,-2.5881904510252083
2022-06-24,24.0,48,1012.2,0.0,0.0,27.36,38,11.444430312351871,-10.304611337926417
2022-06-25,23.5,60,1011.5,1.2,0.0,23.52,72,3.829995999946064,-6.909495686401226
2022-06-26,25.3,56,1014.8,0.0,0.0,25.4,18,4.951540162293215,-3.7312531435427
2022-06-27,27.2,48,1015.0,0.0,0.0,24.86,30,6.766234131996037,-10.031354627916004
2022-06-28,23.8,63,1018.2,4.1,0.0,17.73,88,-7.649172555269821,9.115928873115836
2022-06-29,22.7,69,1016.6,1.0,0.0,13.07,99,8.764789001808651,1.5454687812356807
2022-06-30,24.5,74,1012.9,1.9,0.0,23.68,75,5.35847312452571,-4.186498032214477
2022-07-01,23.8,73,1012.8,7.2,0.0,20.09,57,-11.147585780550793,5.198204619410605
2022-07-02,19.1,67,1023.3,0.2,0.0,20.09,65,-8.698697882665156,9.660882731206126
2022-07-03,20.2,65,1020.1,0.0,0.0,23.03,38,5.091168824543143,-5.091168824543142
2022-07-04,22.8,58,1016.4,0.0,0.0,23.35,60,-10.117048758912691,3.4835792526915723
2022-07-05,20.7,66,1018.3,8.3,0.0,12.02,84,1.458644692402215,8.272385125302547
2022-07-06,19.2,57,1019.3,0.2,0.0,24.25,22,-10.092681082344551,9.411577368862481
2022-07-07,17.8,58,1018.2,0.0,0.0,18.89,96,-9.7,-1.7818610927593987e-15
2022-07-08,17.8,71,1022.4,5.1,0.0,21.52,62,-14.253245570628456,9.9802299925082
2022-07-09,17.7,66,1021.5,1.5,0.0,19.31,86,-14.799436413810136,6.589133617827956
2022-07-10,15.6,65,1017.9,2.7,0.0,16.89,67,-15.94330420774081,9.962482167584248
2022-07-11,15.9,64,1018.9,9.9,0.0,18.62,42,-12.771792780461475,7.674067316159807
2022-07-12,18.6,57,1020.4,0.0,0.0,22.4,49,-13.405777754582116,11.248783169514438
2022-07-13,22.1,50,1018.2,0.0,0.0,22.26,49,-14.965658291227227,3.181048869511719
2022-07-14,22.8,54,1015.1,1.3,0.0,20.28,87,-12.814483729904675,3.917780843284672
2022-07-15,18.3,47,1017.8,0.0,0.0,23.01,47,-15.62162732568848,6.955196596596177
2022-07-16,17.2,51,1018.9,2.6,0.0,16.61,57,-16.249327924701433,2.8651949315043446
2022-07-17,17.2,54,1025.2,0.0,0.0,22.95,34,-11.600739674069118,5.409513750280955
2022-07-18,20.5,51,1024.5,0.0,0.0,24.15,66,-4.696555180494375,-3.049978596084151
2022-07-19,24.9,43,1020.5,0.0,0.0,26.39,24,-6.0916401620029,-0.31924933308196024
2022-07-20,27.8,41,1019.2,0.0,0.0,26.52,29,7.714505706319011,-4.635342674190488
2022-07-21,29.1,41,1017.0,0.0,0.0,25.31,57,7.929436927227951,-9.792039114357832
2022-07-22,26.4,50,1017.1,0.0,0.0,22.13,36,-9.678833994094857,3.522807476254391
2022-07-23,22.9,66,1015.9,9.5,0.0,15.98,71,-4.459979846465963,8.388002132159807
2022-07-24,21.4,55,1019.3,0.0,0.0,26.81,20,-7.141778489984131,7.141778489984128
2022-07-25,24.6,45,1014.0,0.0,0.0,26.22,47,5.882103832988574,-9.413333867336327
2022-07-26,23.4,50,1010.9,0.0,0.0,14.44,81,-13.454198515244357,6.855256546067154
2022-07-27,19.4,60,1016.1,0.2,0.0,16.92,40,-8.601096465034415,6.022552581685984
2022-07-28,19.3,47,1019.1,0.0,0.0,24.07,37,5.469870424525503,0.5749065479720941
2022-07-29,21.6,50,1017.8,0.1,0.0,18.57,89,12.5648279481301,-2.4423551408197737
2022-07-30,17.7,88,1014.1,30.3,0.0,4.7,98,4.944807033090038,12.238826880281593
2022-07-31,19.1,73,1014.0,7.1,0.0,20.65,62,-8.484168354310896,15.305844874939428
2022-08-01,19.5,78,1014.0,5.1,0.0,17.04,66,-9.87588409757226,-0.6905890900668432
2022-08-02,20.5,73,1018.2,0.4,0.0,22.9,49,-7.107856039420908,5.3561537060532265
2022-08-03,23.0,64,1017.7,0.0,0.0,23.84,46,5.796986060531237,-6.216506463762949
2022-08-04,24.6,57,1016.4,0.0,0.0,23.92,39,9.256418100465607,-6.481413730766822
2022-08-05,26.6,54,1013.2,0.0,0.0,24.29,28,8.870702026338947,-5.983364067136989
2022-08-06,19.8,67,1021.4,9.4,0.0,16.52,94,-8.319732448461318,13.314355109655885
2022-08-07,18.3,50,1024.6,0.0,0.0,23.65,28,7.622566760249997,6.626196192804123
2022-08-08,18.8,53,1024.0,0.0,0.0,21.17,65,7.423571704208676,2.701959132272784
2022-08-09,20.1,58,1025.8,0.1,0.0,19.35,37,4.027650502718959,4.973734153324614
2022-08-10,20.1,60,1026.2,0.0,0.0,19.89,33,6.468947631383072,4.874701687531592
2022-08-11,20.4,54,1023.8,0.0,0.0,20.2,37,8.60769888645749,1.8296228791962834
2022-08-12,20.6,64,1021.2,0.1,0.0,22.12,18,8.80332840660425,1.871205217359835
2022-08-13,21.1,77,1017.0,4.0,0.0,12.6,98,8.344654691101088,3.3714593407432076
2022-08-14,20.6,87,1011.4,13.3,0.0,10.62,85,5.594876350607726,4.371196474812174
2022-08-15,22.1,81,1006.6,10.8,0.0,18.36,67,6.8220337156872874,-3.7815150379214284
2022-08-16,23.8,71,1008.7,0.6,0.0,19.57,56,-6.428754755265841,-3.8627855618254077
2022-08-17,24.6,65,1011.1,0.2,0.0,20.4,36,-4.285636564983039,2.3755671392070528
2022-08-18,26.1,61,1010.9,0.0,0.0,19.93,84,10.1760266488195,-3.906210650043773
2022-08-19,25.9,65,1009.4,0.6,0.0,16.28,98,0.3629547657060119,-10.393664600998596
2022-08-20,22.1,85,1011.5,17.7,0.0,10.37,100,-7.522354632404194,3.507731572447807
2022-08-21,17.7,91,1013.2,24.5,0.0,3.52,100,-12.148685823075597,14.478239974948679
2022-08-22,16.7,88,1014.7,9.3,0.0,4.31,100,-3.88228567653781,14.488887394336025
2022-08-23,18.8,90,1015.3,20.1,0.0,7.59,89,-2.0607371500666827,10.601573581234772
2022-08-24,21.0,86,1019.2,6.2,0.0,13.31,74,-1.0494494745709957,5.3989495089621515
2022-08-25,21.6,88,1018.0,13.7,0.0,11.91,78,3.729903878257769,3.478191636318742
2022-08-26,23.1,75,1013.0,0.0,0.0,20.73,2,7.244443697168013,-1.9411428382689064
2022-08-27,21.1,79,1011.4,2.0,0.0,17.01,58,-1.874334019555593,-6.536579532380569
2022-08-28,19.4,90,1013.5,13.3,0.0,8.33,83,-12.29174148279112,4.232386007943032
2022-08-29,18.0,74,1018.8,0.0,0.0,19.05,28,-11.840127021902445,4.309453805903429
2022-08-30,17.5,78,1020.8,0.6,0.0,14.82,55,-4.249866066377674,6.300685551418318
2022-08-31,16.9,72,1021.6,0.4,0.0,14.89,90,6.293250352560274,6.293250352560274
2022-09-01,16.1,66,1021.8,0.1,0.0,16.64,57,6.2302718713933904,7.693745018424012
2022-09-02,14.9,68,1021.3,0.0,0.0,15.93,31,8.73648193268421,1.6982000588512498
2022-09-03,15.6,62,1019.4,0.0,0.0,16.11,57,12.605539238556263,-2.222696674136708
2022-09-04,16.9,70,1021.6,0.0,0.0,17.83,69,10.39841602962647,-0.18150502694774817
2022-09-05,17.6,63,1025.3,0.0,0.0,12.97,84,12.58273213790763,-0.6594330486610924
2022-09-06,17.1,52,1022.2,0.0,0.0,15.94,71,12.761153384819632,-2.4805169398950824
2022-09-07,17.8,60,1016.9,0.3,0.0,18.18,54,11.872632010180116,-5.536299228803161
2022-09-08,19.0,80,1011.2,11.3,0.0,11.48,95,9.948450870660501,-6.710314841648961
2022-09-09,17.8,80,1013.3,2.5,0.0,14.57,64,-4.306676984899813,-5.132497768897153
2022-09-10,16.2,86,1012.9,16.6,0.0,13.9,88,-6.268927909298381,-3.3332480957798243
2022-09-11,15.0,84,1013.5,2.6,0.0,9.99,90,-11.468128620045885,8.030070108914645
2022-09-12,14.5,79,1016.6,0.1,0.0,13.88,48,-7.666900896454013,5.77742422225966
2022-09-13,15.6,79,1011.1,0.4,0.0,12.5,79,-6.274384912574985,-6.7284540548963685
2022-09-14,16.8,86,1005.7,3.1,0.0,7.48,99,-5.699131862391431,0.09947871669251385
2022-09-15,15.7,78,1003.2,8.1,0.0,9.62,80,-11.631266520853657,3.3352120053856926
2022-09-16,13.9,68,1005.5,0.3,0.0,15.1,38,-17.476016858205043,-0.9158792342515254
2022-09-17,12.2,71,1005.2,1.5,0.0,9.68,65,-18.17505753253324,-0.9525144036215863
2022-09-18,10.1,77,1006.5,8.3,0.0,7.41,80,-17.824825237348268,2.5051158172811783
2022-09-19,9.5,85,1010.4,2.3,0.0,7.68,78,-14.278631360328527,5.768941538605044
2022-09-20,10.1,86,1017.5,0.8,0.0,8.76,69,-13.866509141660742,6.466059404632705
2022-09-21,10.1,86,1023.6,1.2,0.0,11.01,45,-10.485146166899096,7.34177838529339
2022-09-22,10.2,78,1023.8,0.4,0.0,15.03,22,-4.411576183621718,6.7932316003579345
2022-09-23,10.0,75,1020.5,0.0,0.0,12.86,58,-3.9555904883624904,-4.2418514693911895
2022-09-24,11.3,72,1015.1,0.0,0.0,10.52,73,3.901786424508992,-4.81830496103322
2022-09-25,11.4,80,1012.1,0.0,0.0,14.24,46,3.728168136181929,-4.443057770090071
2022-09-26,11.3,87,1006.3,0.9,0.0,10.91,31,-7.456089312964766,-3.164922140763118
2022-09-27,11.0,85,999.1,1.6,0.0,6.51,76,1.4014974491591967,-11.414280743875203
2022-09-28,9.0,84,998.8,5.9,0.0,7.91,45,-6.478984420593735,-6.947860165382121
2022-09-29,8.4,81,1004.3,0.1,0.0,10.99,78,-4.7280645216403325,-3.693968851953948
2022-09-30,8.5,89,1012.0,0.2,0.0,5.41,95,4.856211760724098,-2.5820935953224002
2022-10-01,10.6,82,1011.1,1.7,0.0,8.76,66,-4.948496447161059,-9.71197111365321
2022-10-02,12.1,84,1013.2,7.1,0.0,10.39,42,-19.39317695968133,2.038305033719233
2022-10-03,11.4,81,1017.6,1.2,0.0,8.16,62,-22.2751631047092,11.349762493488665
2022-10-04,11.6,81,1021.1,0.8,0.0,9.14,60,-14.25630122637215,7.902396810015298
2022-10-05,12.8,76,1021.1,0.0,0.0,8.93,90,-1.8508472551524837,-9.52178367944234
2022-10-06,13.8,78,1026.1,0.0,0.0,8.25,39,-12.715918809539472,-2.7028519806308773
2022-10-07,11.2,88,1026.6,0.0,0.0,10.92,58,4.920897550542573,-7.295530638484367
2022-10-08,14.3,82,1018.6,0.7,0.0,6.44,94,-10.642816862068099,-4.085394624816428
2022-10-09,10.4,78,1026.3,0.0,0.0,11.81,7,-8.820964589464843,4.494505947421512
2022-10-10,10.9,77,1021.3,0.0,0.0,10.52,36,8.170215006865378,-11.245336221811769
2022-10-11,11.1,77,1023.7,0.0,0.0,11.43,36,-9.857423958074293,5.9229378614656225
2022-10-12,9.0,78,1026.8,0.0,0.0,10.39,34,4.457269963650984,-2.6781979895322823
2022-10-13,9.4,83,1022.1,0.0,0.0,11.27,25,6.435912574248701,-6.001585568549986
2022-10-14,11.1,87,1016.8,0.4,0.0,10.1,45,0.5092222583321163,-7.282217566896716
2022-10-15,13.4,86,1012.5,0.6,0.0,5.91,77,2.5988961352219913,-12.226845009172571
2022-10-16,15.9,85,1018.5,0.0,0.0,8.02,95,-2.75637355816999,-9.612616959383189
2022-10-17,16.2,77,1025.5,0.0,0.0,10.18,44,2.676917546691996,-11.595003770944299
2022-10-18,14.6,83,1024.7,3.1,0.0,7.03,87,-9.580576903772835,-1.517414310890241
2022-10-19,11.4,82,1025.7,0.3,0.0,6.12,70,-12.863370210561667,9.34578551145032
2022-10-20,6.8,79,1025.9,0.0,0.0,10.31,19,10.825317547305485,-6.249999999999997
2022-10-21,10.0,78,1016.2,4.1,0.0,7.12,100,2.483168940637103,-14.082750868074575
2022-10-22,11.6,89,1014.3,5.6,0.0,3.43,76,-10.176304724358141,-3.306481839811939
2022-10-23,12.7,88,1017.9,0.0,0.0,8.43,79,-2.9386171862714634,-7.655359497277054
2022-10-24,15.4,79,1013.7,0.8,0.0,6.6,100,-5.04126818807439,-10.336131532440419
2022-10-25,13.6,82,1016.3,0.0,0.0,8.08,48,-12.049797755260679,-1.9085004734908184
2022-10-26,10.6,88,1020.8,0.0,0.0,8.61,10,-1.7640790772287938,-6.1520748540052415
2022-10-27,12.1,89,1026.3,0.0,0.0,8.18,39,-6.19075110194191,-3.8684106289023963
2022-10-28,14.0,83,1024.1,0.0,0.0,7.29,69,-0.1448549734294542,-8.298735869798048
2022-10-29,15.3,79,1021.9,0.0,0.0,6.74,100,-9.08826654672135,-4.630703097343378
2022-10-30,13.9,88,1020.0,0.0,0.0,6.38,72,-3.0515651581082905,-5.739159353583025
2022-10-31,12.8,86,1020.5,0.0,0.0,7.84,29,-7.407662554463533,1.17325848780173
2022-11-01,12.1,88,1017.8,0.4,0.0,6.7,91,-6.391234255562084,-4.643503493110539
2022-11-02,11.8,81,1021.4,0.0,0.0,7.56,50,-11.337549607198318,-1.1916244812512484
2022-11-03,8.8,80,1019.5,0.0,0.0,7.55,77,7.6758906391889345,-8.830102088606433
2022-11-04,11.3,84,1006.2,10.2,0.0,2.39,100,3.7013034519897836,-8.313263664547666
2022-11-05,8.8,88,1013.8,3.8,0.0,2.06,85,-13.73152940208851,7.611511037867495
2022-11-06,5.7,90,1019.9,0.0,0.0,7.08,30,4.120688779817327,-8.44866403521217
2022-11-07,8.0,82,1016.1,0.0,0.0,6.57,76,-4.8122992972391945,-9.4446691563967
2022-11-08,10.0,83,1016.7,0.0,0.0,6.71,52,-1.3778136995046486,-9.803653880541546
2022-11-09,9.4,83,1015.1,0.0,0.0,5.32,96,0.32456531933326066,-9.29433469127759
2022-11-10,10.4,84,1022.8,2.0,0.0,5.61,69,-13.249389484620217,-1.1591713785438549
2022-11-11,9.2,79,1031.2,0.0,0.0,4.62,95,-9.562665680261777,-2.5623085465149544
2022-11-12,7.9,83,1033.2,0.0,0.0,6.39,67,-6.069629876359427,4.573794175955564
2022-11-13,6.8,92,1030.6,0.0,0.0,4.92,60,8.92889707848867,-3.7900919463459557
2022-11-14,6.1,93,1023.2,0.0,0.0,5.95,34,9.476977417783292,-6.154421095669806
2022-11-15,6.5,91,1014.9,0.0,0.0,5.79,17,1.2514757203218478,-7.901506724761101
2022-11-16,5.3,95,1007.4,5.3,0.0,0.84,96,10.054711042409219,3.659615533584656
2022-11-17,3.4,83,1005.9,2.3,0.28,2.09,100,18.230362975078943,-1.5949500922821458
2022-11-18,0.0,71,1006.6,0.1,0.07,1.64,98,12.972345498524932,5.775660331676363
2022-11-19,-3.1,77,1013.8,0.0,0.0,5.43,37,-4.7892309116307015,-5.509379935626236
2022-11-20,-3.3,78,1012.1,0.0,0.0,5.68,10,-1.330634821233661,-6.260144644696356
2022-11-21,-0.4,88,1006.3,0.3,0.0,1.67,84,-1.7538465944359978,-9.9465583054233
2022-11-22,1.3,92,1005.0,0.0,0.0,2.79,100,9.498138676951971,-5.935095759411893
2022-11-23,1.7,94,1006.9,0.2,0.0,2.46,99,5.767663311155832,-1.9859657421886554
2022-11-24,1.2,95,1012.1,0.7,0.0,3.26,99,4.0943810924937525,-0.21457742059606974
2022-11-25,3.7,95,1018.5,0.0,0.0,3.01,89,-1.3905764746872629,-4.279754323328191
2022-11-26,4.5,95,1026.4,3.8,0.0,0.75,100,-6.760236386555248,3.0098511587609185
2022-11-27,4.5,96,1029.2,0.7,0.0,1.88,80,4.0150350544573215,-5.734064310022943
2022-11-28,2.6,88,1021.6,0.0,0.0,3.02,71,10.414992207074256,-9.053614600068999
2022-11-29,3.5,79,1021.4,0.0,0.0,2.29,95,6.729974655761702,-10.770210821186609
2022-11-30,-0.5,90,1027.3,0.0,0.0,2.35,100,10.954007756084039,-4.649700429022358
2022-12-01,0.7,84,1028.5,0.0,0.0,1.89,98,9.377102072442348,-0.6557108531947782
2022-12-02,0.1,79,1026.8,0.0,0.0,1.57,98,11.88369146357943,0.6227978792910333
2022-12-03,0.2,83,1025.0,0.9,0.63,1.0,100,10.86731213429116,-2.709525230716279
2022-12-04,3.1,89,1021.2,0.0,0.0,3.69,94,10.771960632878907,-5.727553065987869
2022-12-05,4.0,90,1019.6,0.9,0.0,1.4,100,7.0534230275096785,-9.708203932499368
2022-12-06,3.1,95,1015.5,5.9,0.0,0.7,100,-7.942356035034263,2.734772497440113
2022-12-07,2.1,89,1011.3,2.8,0.07,2.16,97,-16.78976589392081,-0.5863115446020128
2022-12-08,1.2,86,1010.0,0.0,0.0,3.2,70,-4.630703097343376,-9.088266546721352
2022-12-09,0.1,89,1008.3,0.6,0.21,3.88,73,7.8934180146016315,-2.872969203935617
2022-12-10,0.3,89,1008.1,0.4,0.21,0.96,100,4.812299297239195,9.4446691563967
2022-12-11,-1.4,84,1007.6,2.0,1.4,1.05,100,-10.75936807544432,12.377237115653458
2022-12-12,-1.2,85,1007.6,5.3,3.71,1.68,100,-16.92912395957899,8.625819495051386
2022-12-13,-2.9,75,1013.5,0.4,0.28,1.58,91,-13.823854345619,1.4529456394203766
2022-12-14,-5.9,78,1009.2,1.1,0.77,3.34,83,9.338333304894505,-6.538771374401926
2022-12-15,-4.3,83,1009.4,0.3,0.21,4.19,61,-5.509379935626235,-4.789230911630703
2022-12-16,-3.7,85,1012.9,4.2,2.94,0.88,100,5.815606196095768,8.621990754572435
2022-12-17,-4.1,86,1024.9,0.1,0.14,1.86,100,-7.938314250785139,9.13198592069554
2022-12-18,-5.4,86,1036.9,0.0,0.0,2.44,95,3.8682381720438106,-9.11299804917916
2022-12-19,-3.1,82,1030.8,0.2,0.0,3.5,98,6.635106709328982,-14.229032256475403
2022-12-20,1.5,83,1022.0,0.5,0.0,2.1,99,-2.0416562505290283,-10.503410862890004
2022-12-21,2.0,88,1015.0,1.7,0.0,1.33,95,-3.0097772612658846,-8.269295062915996
2022-12-22,5.4,90,1008.8,1.9,0.0,1.57,98,-6.500000000000002,-11.258330249197702
2022-12-23,7.0,92,1006.2,4.7,0.0,1.35,99,-9.789105631936863,-7.112201552738926
2022-12-24,7.7,88,1009.2,4.3,0.0,0.75,81,-16.19013139770935,0.5653718465805208
2022-12-25,4.8,93,1019.9,0.8,0.0,3.15,82,-0.6487352058203651,-9.277345667416366
2022-12-26,8.7,84,1013.9,2.6,0.0,2.84,92,-9.63548073156756,-10.701285486874477
2022-12-27,4.4,80,1022.0,2.0,0.0,3.74,45,-19.452498980066576,1.3602512380104417
2022-12-28,3.9,77,1020.3,0.0,0.0,2.28,77,-8.030070108914646,-11.468128620045885
2022-12-29,8.1,60,1011.7,0.0,0.0,3.11,93,-10.863344916780699,-17.384985971206735
2022-12-30,6.6,79,1015.6,0.0,0.0,4.05,70,-4.622946549134376,-12.043187501813902
2022-12-31,11.8,73,1014.6,0.8,0.0,2.74,100,-14.988525582438424,-16.64644409069363
2023-01-01,13.7,62,1018.9,0.0,0.0,3.74,93,-14.26401106621039,-12.399515647920587
2023-01-02,10.6,73,1019.5,0.0,0.0,3.3,94,-4.495279120990944,-11.126206254801449
2023-01-03,7.2,83,1026.9,0.1,0.0,2.61,64,-13.666627488559593,0.9556636902945155
2023-01-04,4.4,84,1022.3,1.5,0.0,1.89,75,-11.116573269018724,-11.92106533639248
2023-01-05,8.5,79,1011.8,4.9,0.0,2.37,80,-27.97637472825842,5.4380563682315355
2023-01-06,5.3,83,1020.7,0.8,0.0,1.66,99,-12.400275877604315,-3.5557218900392855
2023-01-07,6.5,91,1019.5,0.1,0.0,2.28,75,-2.6575461516245467,-8.179086040138321
2023-01-08,5.3,89,1011.2,0.0,0.0,3.95,88,3.770007331374359,-11.602889498800872
2023-01-09,4.0,92,1002.9,1.7,0.0,1.35,94,-3.059268244311978,-9.415459511322021
2023-01-10,3.9,90,1015.2,0.4,0.0,1.8,92,-11.594443197259254,5.654987793579099
2023-01-11,3.5,81,1017.1,3.0,0.0,2.49,70,1.5063155629512446e-15,-12.3
2023-01-12,7.1,81,1014.8,0.7,0.0,3.88,79,-11.879393923933998,-11.879393923934002
2023-01-13,8.5,81,1010.5,3.8,0.0,3.42,96,-11.12022564757713,-13.25256886595832
2023-01-14,5.8,76,1015.3,0.0,0.0,4.56,48,-7.659991999892124,-13.818991372802454
2023-01-15,7.5,74,1004.1,3.3,0.0,0.78,97,-9.381142541286257,-19.23419259080217
2023-01-16,3.2,80,999.5,0.0,0.0,4.95,41,2.6047226650039543,-14.772116295183121
2023-01-17,2.6,76,989.4,0.0,0.0,5.07,47,-1.4529456394203837,-13.823854345618999
2023-01-18,1.2,92,993.4,3.1,0.77,1.23,99,5.5631031274007245,2.2476395604954718
2023-01-19,0.5,87,1006.4,0.1,0.0,4.13,96,-7.2103384794107415,1.6646378021446004
2023-01-20,-1.0,87,1015.2,0.0,0.0,4.25,93,-1.1287131548350475,6.401250394579352
2023-01-21,-0.4,90,1019.7,8.3,5.81,1.04,100,-0.8687768736328766,16.577250276925927
2023-01-22,0.8,92,1027.7,4.3,2.17,1.23,100,9.622870461234372,4.903097397187106
2023-01-23,1.6,92,1036.0,0.0,0.0,1.45,100,7.54709580222772,6.560590289905073
2023-01-24,2.3,89,1038.8,0.0,0.0,1.2,100,8.914539927301968,5.356395979064564
2023-01-25,1.9,92,1033.6,0.2,0.14,1.14,100,2.792425446824257,-2.427418407264877
2023-01-26,1.0,86,1022.3,0.0,0.0,1.57,97,1.7453146328868139,-3.1486309457018247
